,vender,url,product,description,image,price,in_stock,kit,quantity
57,Dangkeebs,https://dangkeebs.com/collections/switches/products/wuque-studio-aurora-fog,Wuque Studio Aurora - Fog,"Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/AuroraFogSwitchCover_1200x1200.jpg?v=1666165442,$5.00,Add to cart,Default Title," Wuque Studio Aurora Switches were originally made to complement the Ikki68 Aurora R2. The Fog/Pink/Blue variants feature the classic combination of polycarbonate top housing, nylon bottom housing, and POM stem. The Clear variant features the same top housing and stem, but an UHMWPE bottom housing.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
Actuation: 1.90 ± 0.5mm
Total Travel: 3.8mm
Actuation Force: 53 ± 5g

Bottom-out Force: 63.5g
5 pin (PCB Mount)

UNLUBED from factory "
58,Dangkeebs,https://dangkeebs.com/collections/switches/products/strawberry-milk-tactile,[Pre-Order] Strawberry Milk - Tactile,"Strawberry Milk Tactiles were inspired by one of our favorite childhood treats. They feature their own collectible milk bottle packaging, and a new medium-high tactile mold from Tecsee. The tactile event starts with minimal pre-travel, continues with a sharp tactile bump, and ends with the distinct sound signature of a",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0983_1200x1200.jpg?v=1640053651,$6.20,Add to cart,Strawberry (Pink Housing)," Strawberry Milk Tactiles were inspired by one of our favorite childhood treats. They feature their own collectible milk bottle packaging, and a new medium-high tactile mold from Tecsee. The tactile event starts with minimal pre-travel, continues with a sharp tactile bump, and ends with the distinct sound signature of a long pole stem. Take the plunge to enjoy this refreshing typing experience – you may get hooked!    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Top Housing: Nylon
Bottom Housing: Nylon
Stem: POM
Gold plated spring
3.0mm travel
55g actuation / 67g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last
Collectible milk bottle packaging available for orders with 70+ switches    International Vendors:  AUS: Keebz n Cables


Asia: Mecha.Store    Timeline:  Pre-order start date: February 8th, 2023 


Pre-order end date: The pre-order will close when the new shipment arrives


Estimated shipping date: March 2023    Please note:  This is a pre-order. This means the switches are NOT immediately available. They are currently in production and estimated to finish production according to the above timelines. 
With any pre-order, there can be unforeseen delays and set-backs. The estimated shipment date is only an estimate.
There are no refunds, or cancellations on these orders.
By purchasing this item, you agree that you understand everything above.   "
59,Dangkeebs,https://dangkeebs.com/collections/switches/products/tecsee-ice-candy,Tecsee Ice Candy,Tecsee Ice Candy feature a fully transparent housing and long pole nylon stem. These switches are excellent for those hoping for maximum RGB shine-through.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbonate  Bottom Housing: Polycarbonate Stem: Nylon Dual stag,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0955-4_1200x1200.jpg?v=1638126098,$6.00,Add to cart,Default Title," Tecsee Ice Candy feature a fully transparent housing and long pole nylon stem. These switches are excellent for those hoping for maximum RGB shine-through.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: Polycarbonate 
Bottom Housing: Polycarbonate
Stem: Nylon
Dual stage gold plated spring
3.5mm travel
55g actuation / 63.5g bottom out
5 pin (PCB Mount) 
Unlubed    Type Test:     "
60,Dangkeebs,https://dangkeebs.com/collections/switches/products/ttc-golden-blue,TTC Golden Blue,"TTC Golden Blue's feature TTC's highly stable click jacket, a gold plated spring, and a silicone dampener located in the stem pole cavity to help reduce the bottom-out noise.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky  4mm travel 37g actuation Gold plated spring Silicone dampen",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9891-2_1200x1200.jpg?v=1627521460,$6.00,Add to cart,Default Title," TTC Golden Blue's feature TTC's highly stable click jacket, a gold plated spring, and a silicone dampener located in the stem pole cavity to help reduce the bottom-out noise.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Clicky 

4mm travel

37g actuation
Gold plated spring
Silicone dampened bottom out 
Lightly lubed
3 Pin       "
61,Dangkeebs,https://dangkeebs.com/collections/switches/products/ktt-monochrome-chalk,KTT Monochrome - Chalk,"KTT Monochrome is a DK exclusive collection in collaboration with KTT in celebration of our long-standing partnership. The goal of this collection is to highlight underrated gems within KTT’s arsenal of switches. This collection utilizes a variety of uncommon molds, popular molds, and custom molds to provide you with a",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1201_1200x1200.jpg?v=1642452238,$3.30,Add to cart,Default Title," KTT Monochrome is a DK exclusive collection in collaboration with KTT in celebration of our long-standing partnership. The goal of this collection is to highlight underrated gems within KTT’s arsenal of switches. This collection utilizes a variety of uncommon molds, popular molds, and custom molds to provide you with an unmatched typing experience. Chalks are a refreshed classic coming in a bright shade of white. They utilize a popular linear mold and feature the timeless combination of polycarbonate top housing, POM stem, and nylon bottom housing. These switches are perfect for those seeking a smooth typing experience at an affordable price.    Additional switches in this collection:KTT Monochrome - MarbleKTT Monochrome - Onyx  Switches are sold in packs of 10.Quantity 1 = 10 switches. Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
63.5g bottom-out force
3.8mm travel
5 Pin
Manufactured by KTT exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last
Collectible packaging available for orders with 70+ switches    Sound Tests:             "
62,Dangkeebs,https://dangkeebs.com/collections/switches/products/banana-milk-linear,[Pre-Order] Banana Milk - Linear,"Banana Milk Linears are inspired by another creamy childhood treat made by infusing banana into milk. Similar to their inspiration, the switches are sure to provide creamy acoustics with minimal modifications. They're also intended to be a V2 to our beloved Blue Velvet Switches from 2021. Several improvements have been",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2759_2-2_1200x1200.jpg?v=1667370889,$6.20,Add to cart,Default Title," Banana Milk Linears are inspired by another creamy childhood treat made by infusing banana into milk. Similar to their inspiration, the switches are sure to provide creamy acoustics with minimal modifications. They're also intended to be a V2 to our beloved Blue Velvet Switches from 2021. Several improvements have been made since then including a revised PME formula to minimize flaking, updated molds for improved tolerances, and dual stage gold plated springs for a snappier response. As part of our Fruit Milk Series of switches they will also include a matching collectible milk bottle, and sticker!    What is PME?  PME is a proprietary plastic blend developed to achieve a deeper sound signature than other traditional plastics. The material was first introduced in 2021. The sound is much deeper than polycarbonate, and arguably slightly deeper than nylon.    What Improvements Have Been Made?  Revised PME Formula  Our original Blue Velvet switches occasionally experienced flaking of the internal surfaces. Flaking would sometimes need to be removed depending on its size. Our Banana Milks will feature a newly developed PME formula aimed to improve smoothness, and minimize flaking.    Updated Molds  New molds have been created for improved tolerances, and smoothness. The new switches have tighter housings, and reduced stem wobble.    Updated Springs  Dual stage gold plated springs are now included in the switches to improve both sound and feel. These longer springs provide a slightly higher initial force, steady force increase, and snappy return.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: PME
Bottom Housing: PME
Stem: POM
Gold plated dual-stage spring
3.20mm travel
56g actuation / 68g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last. Please note, pre-orders will include a different pre-order exclusive sticker.
Collectible milk bottle packaging available for orders with 70+ switches    Sound Test:  View this post on Instagram























A post shared by Tristan Green (@captain.sterling)            Timeline:  Pre-order start date: February 7th, 2023 


Pre-order end date: The pre-order will close when the new shipment arrives


Estimated shipping date: 4th week of February 2023    Please note:  This is a pre-order. This means the switches are NOT immediately available. They are currently in production and estimated to finish production according to the above timelines. 
With any pre-order, there can be unforeseen delays and set-backs. The estimated shipment date is only an estimate.
There are no refunds, or cancellations on these orders.
By purchasing this item, you agree that you understand everything above.   "
63,Dangkeebs,https://dangkeebs.com/collections/switches/products/novelkeys-x-kailh-chocolate,Novelkeys x Kailh Chocolate,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 2mm actuation / 4.0mm travel 55g actuation / 70g bottom out Chocolate housing 5 pin  UNLUBED from factory,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0754-2_1200x1200.jpg?v=1617853879,$6.80,Sold out,Default Title  - Sold out," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
2mm actuation / 4.0mm travel
55g actuation / 70g bottom out
Chocolate housing
5 pin 

UNLUBED from factory "
64,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-brown,Gateron Brown,"Gateron Browns are low tactility tactile switches. The stem incorporates a small tactile bump which allows for feedback as you type. They also feature all of the community acclaimed properties of Gateron's milky top, black bottom switches.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Ta",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8178_1200x1200.jpg?v=1602993284,$2.40,Add to cart,Default Title," Gateron Browns are low tactility tactile switches. The stem incorporates a small tactile bump which allows for feedback as you type. They also feature all of the community acclaimed properties of Gateron's milky top, black bottom switches.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile

4.0mm travel
55g actuation
Black bottom / Milky top 
5 pin

UNLUBED from factory "
65,Dangkeebs,https://dangkeebs.com/collections/switches/products/tecsee-sapphire,Tecsee Sapphire,"Tecsee Sapphires outshine their competition with their one-of-a-kind sparkling housing, smooth travel, and long pole stem. They're coupled with a gold plated progressive spring to provide an enjoyable snappy response. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Top Housing: Poly",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9760_1200x1200.jpg?v=1626827651,$5.50,Sold out,Default Title  - Sold out," Tecsee Sapphires outshine their competition with their one-of-a-kind sparkling housing, smooth travel, and long pole stem. They're coupled with a gold plated progressive spring to provide an enjoyable snappy response. Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Top Housing: Polycarbonate mix 
Bottom Housing: Polycarbonate mix
Stem: POM
63.5g (Bottom out)
Gold plated progressive spring
5 pin (PCB Mount) 
Lightly pre-lubed    Sound Test:   "
66,Dangkeebs,https://dangkeebs.com/collections/switches/products/jwick-semi-silent,Jwick Semi-Silent,Jwick Semi-Silents offer a unique sound signature via silicone dampeners on the top of the stem rails. This provides a full bottom-out sound and a muted top-out sound.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Silent Linear Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylo,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2371_1200x1200.jpg?v=1662859770,$6.50,Sold out,Default Title  - Sold out," Jwick Semi-Silents offer a unique sound signature via silicone dampeners on the top of the stem rails. This provides a full bottom-out sound and a muted top-out sound.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Silent Linear
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: 62g bottom out

3.7mm travel 
PCB mount (5 pin)

Lightly pre-lubed    Sound Test: "
67,Dangkeebs,https://dangkeebs.com/collections/switches/products/jwick-full-nylon-black,Jwick Full Nylon Black,"Jwick Full Nylon Black are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature a full PA66 housing, and POM stem. They're also lightly pre-lubed and ready to go!   Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Stem: POM  Top Ho",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2411_1200x1200.jpg?v=1662439392,$2.30,Sold out,Default Title  - Sold out," Jwick Full Nylon Black are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature a full PA66 housing, and POM stem. They're also lightly pre-lubed and ready to go!    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Stem: POM 

Top Housing: PA66

Bottom Housing: PA66

Spring: 63.5g bottom out

PCB mount (5 pin)

Lightly pre-lubed    Sound Tests: "
68,Dangkeebs,https://dangkeebs.com/collections/switches/products/purple-potato,Purple Potato,"AregKeyboard’s Purple Potato switch draws inspiration from delicious purple potatoes. The switches feature an extended spring, full POM construction, and large round tactile bump with very little pre-travel similar to a Holy Panda. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1266_1200x1200.jpg?v=1644026391,$7.50,Sold out,Default Title  - Sold out," AregKeyboard’s Purple Potato switch draws inspiration from delicious purple potatoes. The switches feature an extended spring, full POM construction, and large round tactile bump with very little pre-travel similar to a Holy Panda.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile

4.0mm travel / 2.0mm actuation
Stem: Polyoxymethylene (POM)
Top Housing: Polyoxymethylene (POM)

Bottom Housing: Polyoxymethylene (POM)

Spring: 63.5g (bottom out) extended spring
PCB mount (5 pin)

Lightly pre-lubed from factory
Manufactured by Kailh    International Vendors:  US: You're here!

CA: AlphaKeys


South America: Fancy Customs


Europe: My Keyboard


UK: ProtoTypist


SEA: ZionStudios


India: rectangles.store


South Korea: Monstargears     "
69,Dangkeebs,https://dangkeebs.com/collections/switches/products/lychee-uhmwpe-tactile,Lychee UHMWPE - Tactile,"Lychee UHMWPE Tactile switches are inspired by lychee fruits and feature an UHMWPE stem and full nylon housing. UHMWPE is a unique material with a lower coefficient of friction than POM. It's a softer material that's self-lubricating, and highly resistant to abrasion. These distinct properties result in a smooth typing",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9718-2_1200x1200.jpg?v=1626056485,$6.50,Sold out,Default Title  - Sold out," Lychee UHMWPE Tactile switches are inspired by lychee fruits and feature an UHMWPE stem and full nylon housing. UHMWPE is a unique material with a lower coefficient of friction than POM. It's a softer material that's self-lubricating, and highly resistant to abrasion. These distinct properties result in a smooth typing experience with a softened bottom, and top-out sound. Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Top Housing: Nylon
Bottom Housing: Nylon
Stem: UHMWPE
68g (Bottom out)
Dual stage gold plated spring
5 pin (PCB Mount) 
UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last    Sound Test:     "
70,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-milky-clear,Gateron Milky Clear,"Gateron Milky Clears are excellent linear switches. They feature all of the community acclaimed properties of Gateron Milky Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Li",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9951_1200x1200.jpg?v=1630215537,$2.40,Add to cart,Default Title," Gateron Milky Clears are excellent linear switches. They feature all of the community acclaimed properties of Gateron Milky Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: Polycarbonate / Nylon Blend
Bottom Housing: Nylon Blend
Stem: POM
4.0mm travel
35g actuation
5 pin "
71,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-milky-yellow,Gateron Milky Yellow,"Gateron Milky Yellows are extremely popular within the community for a reason. They're excellent linear switches, and extremely affordable. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbonate",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8032-2_1200x1200.jpg?v=1602991099,$2.40,Add to cart,Default Title," Gateron Milky Yellows are extremely popular within the community for a reason. They're excellent linear switches, and extremely affordable. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: Polycarbonate / Nylon Blend
Bottom Housing: Nylon Blend
Stem: POM
4.0mm travel
56g actuation / 62g bottom out
5 pin

UNLUBED from factory "
72,Dangkeebs,https://dangkeebs.com/collections/switches/products/twilight,Twilight,"Twilights are not a JWK recolor. It was born out of a JWK frankenswitch combo that Pylon and brainandforce discovered independently while experimenting: combining the MX Clear-like stem from a Durock Medium Tactile switch with the tactile leaf of the Durock T1 housing. The result is a sharp, punchy, tactile switch, wit",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9740-2_1200x1200.jpg?v=1626827599,$5.50,Sold out,Default Title  - Sold out," Twilights are not a JWK recolor. It was born out of a JWK frankenswitch combo that Pylon and brainandforce discovered independently while experimenting: combining the MX Clear-like stem from a Durock Medium Tactile switch with the tactile leaf of the Durock T1 housing. The result is a sharp, punchy, tactile switch, with just a bit of pretravel. Imagine a smoother, much more tactile Ergo Clear. A tactile switch as intense as an NK_ Blueberry that can hold its own at lighter spring weights.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile

4.0mm travel
Stem: POM
Top Housing: Polycarbonate
Bottom Housing: Nylon
Spring: Gold plated 67g (bottom out)
PCB mount (5 pin)
Unlubed
By Pylon and brainandforce   "
73,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-linear-62g,Durock Linear - 62g,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 62g (bottom out) PCB mount (5 pin) Lightly pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0343_1200x1200.jpg?v=1614998742,$5.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 62g (bottom out)

PCB mount (5 pin)

Lightly pre-lubed     "
74,Dangkeebs,https://dangkeebs.com/collections/switches/products/ktt-rose-1,KTT Rose,"KTT Roses feature a progressive spring and chic Rose Pink housing. Made with a brand new mold, these switches are sure to provide a buttery smooth typing experience at an affordable price.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbonate Bottom Housing: Nyl",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9586-2_1200x1200.jpg?v=1623291448,$2.70,Add to cart,Default Title," KTT Roses feature a progressive spring and chic Rose Pink housing. Made with a brand new mold, these switches are sure to provide a buttery smooth typing experience at an affordable price.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear


Top Housing: Polycarbonate
Bottom Housing: Nylon
Stem: POM
63.5g bottom-out force

Progressive spring
4.0mm travel
Clear top housing, Pink bottom housing
5 Pin


Unlubed from factory    Sound Tests:                           "
75,Dangkeebs,https://dangkeebs.com/collections/switches/products/ttc-watermelon-milkshake,TTC Watermelon Milkshake,"TTC Watermelon Milkshake's are bold switches featuring moderate, slightly sharp tactility, and a gold plated spring. The tactility is slightly more than a MX brown, but slightly less than a MX clear.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4mm travel 45g actuation / 63g bot",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0888-3_1200x1200.jpg?v=1619245349,$5.50,Sold out,Default Title  - Sold out," TTC Watermelon Milkshake's are bold switches featuring moderate, slightly sharp tactility, and a gold plated spring. The tactility is slightly more than a MX brown, but slightly less than a MX clear.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile

4mm travel

45g actuation / 63g bottom out

Gold plated spring

Lightly lubed
3 Pin       "
76,Dangkeebs,https://dangkeebs.com/collections/switches/products/musetsu,Musetsu,"Musetsu's are one half of a new pairing of switches from Qwertyqop featuring custom springs, new exterior designs as well as new material blends. Originally planned for a winter release, these switches were given the names Musetsu (""Snow Fog"") and Hoshizora (""Starry Night"") respectively. Switches are sold in packs of 1",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1637_1200x1200.jpg?v=1651443022,$7.50,Add to cart,Default Title," Musetsu's are one half of a new pairing of switches from Qwertyqop featuring custom springs, new exterior designs as well as new material blends. Originally planned for a winter release, these switches were given the names Musetsu (""Snow Fog"") and Hoshizora (""Starry Night"") respectively.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Stem: POM long pole stem
Top Housing: Proprietary milky blend

Bottom Housing: Polyamide 
Spring: 60g Korean KOS Steel Turbo Spring (bottom out) 
PCB mount (5 pin)

UNLUBED from factory
Manufactured by JWK

Designed by Qwertyqop    What are Turbo Springs?  These springs are made of Korean KOS steel & have different diameters on both the top and bottom. When the smaller diameter is inserted into the switch first, it will act as a complex spring. Alternatively, when the larger diameter is inserted into the switch, it will act as a slow spring. The default orientation is for a slow spring.    Sound Test:    International Vendors:  Canada: ShockPort


SEA: qwertyqop


UK: ProtoTypist       "
77,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-linear-65g,Durock Linear - 65g,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 65g (bottom out) PCB mount (5 pin) Lightly pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0351_1200x1200.jpg?v=1614998789,$5.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 65g (bottom out)

PCB mount (5 pin)

Lightly pre-lubed     "
78,Dangkeebs,https://dangkeebs.com/collections/switches/products/jwick-ginger-milk,Jwick Ginger Milk,"Jwick Ginger Milks are inspired by the gentle colors of ginger milk. They utilize new molds to minimize housing and stem wobble, and a dustproof stem to extend longevity.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Sp",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2538_1200x1200.jpg?v=1662861649,$5.50,Add to cart,Default Title," Jwick Ginger Milks are inspired by the gentle colors of ginger milk. They utilize new molds to minimize housing and stem wobble, and a dustproof stem to extend longevity.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: 63.5g bottom out

3.7mm travel 
PCB mount (5 pin)

Unlubed    Sound Tests:   "
79,Dangkeebs,https://dangkeebs.com/collections/switches/products/strawberry-v2,Strawberry V2,"Strawberry V2's are a sweet premium linear inspired by bright berries. They're composed of a clear top housing, transperant pink bottom housing, and pink POM stem allowing for improved RGB transmittance. Additionally, the switches are lightly pre-lubed with an improved factory lubing technique to ensure they're ready t",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0126-2_1200x1200.jpg?v=1633755618,$4.00,Add to cart,Default Title," Strawberry V2's are a sweet premium linear inspired by bright berries. They're composed of a clear top housing, transperant pink bottom housing, and pink POM stem allowing for improved RGB transmittance. Additionally, the switches are lightly pre-lubed with an improved factory lubing technique to ensure they're ready to go as soon as they arrive!  What's new with V2?The biggest change in V2 has been the reduction in the number of runners in the injection molding process. Previously in V1 there were 24 runners. In V2 there are now only 16 runners. For those unfamiliar with injection molding, a runner is a channel cut into the mold that allows for the plastic to flow from the nozzle into each cavity. Decreasing the number of runners and cavities allows for better control and consistency resulting in better tolerances and smoothness. Additionally, new molds are generally smoother than older molds due to pristine internal surfaces.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear


Top Housing: Polycarbonate
Bottom Housing: Polycarbonate
Stem: POM
43g actuation / 62g bottom out
Gold plated spring
4.0mm travel
5 pin


Lightly pre-lubed from factory    Sound Tests:       "
80,Dangkeebs,https://dangkeebs.com/collections/switches/products/sp-star-meteor-orange,SP-Star Meteor Orange,"SP-Star Meteor Orange is a light tactile from SP-Star inspired by the gray fusion crust on meteorites resulting from their high velocity decent into our atmosphere. These switches are as exciting as their inspiration. They feature a nylon housing, gold plated spring, and POM stem. They're lightly pre-lubed and ready to",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2546_1200x1200.jpg?v=1663129403,$5.50,Add to cart,Default Title," SP-Star Meteor Orange is a light tactile from SP-Star inspired by the gray fusion crust on meteorites resulting from their high velocity decent into our atmosphere. These switches are as exciting as their inspiration. They feature a nylon housing, gold plated spring, and POM stem. They're lightly pre-lubed and ready to go as soon as they land in your hands.    Switches are sold in packs of 10.Quantity 1 = 10 switches.Specifications:  Tactile
Top Housing: Nylon

Bottom Housing: Nylon
Stem: POM
57g bottom-out force 
Gold plated spring
4.0mm travel
5 Pin
Lightly pre-lubed from factory
Manufactured by SP-Star "
81,Dangkeebs,https://dangkeebs.com/collections/switches/products/cherry-hyperglide-red,Cherry Hyperglide - Red,"Hyperglide Cherry Reds were announced during CES 2020. These switches feature Cherry's new 'Hyperglide' tooling. The result of this new tooling is increased smoothness, tighter tolerances, and an increased service life of &gt;100million actuations. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specificat",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0874_1ab85c68-ca45-4022-8e84-f28b17cfcb76_1200x1200.jpg?v=1620788646,$4.50,Add to cart,Default Title," Hyperglide Cherry Reds were announced during CES 2020. These switches feature Cherry's new 'Hyperglide' tooling. The result of this new tooling is increased smoothness, tighter tolerances, and an increased service life of >100million actuations.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
45g actuation
PCB mount (5-pin)
Hyperglide tooling

﻿UNLUBED       "
82,Dangkeebs,https://dangkeebs.com/collections/switches/products/banana-milk-tactile,Banana Milk - Tactile,"Banana Milk Tactiles are a medium tactile inspired by another creamy childhood treat made by infusing banana into milk. Similar to their inspiration, the switches are sure to provide creamy acoustics with minimal modifications.They're also intended to be a V2 to our beloved Blue Velvet Switches from 2021. Several impro",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2754_2-3_1200x1200.jpg?v=1667370906,$6.80,Add to cart,Default Title," Banana Milk Tactiles are a medium tactile inspired by another creamy childhood treat made by infusing banana into milk. Similar to their inspiration, the switches are sure to provide creamy acoustics with minimal modifications.They're also intended to be a V2 to our beloved Blue Velvet Switches from 2021. Several improvements have been made since then including a revised PME formula to minimize flaking, updated molds for improved tolerances, and dual stage gold plated springs for a snappier response. As part of our Fruit Milk Series of switches they will also include a matching collectible milk bottle, and sticker!  What is PME?  PME is a proprietary plastic blend developed to achieve a deeper sound signature than other traditional plastics. The material was first introduced in 2021. The sound is much deeper than polycarbonate, and arguably slightly deeper than nylon.    What Improvements Have Been Made?  Revised PME Formula  Our original Blue Velvet switches occasionally experienced flaking of the internal surfaces. Flaking would sometimes need to be removed depending on its size. Our Banana Milks will feature a newly developed PME formula aimed to improve smoothness, and minimize flaking.    Updated Molds  New molds have been created for improved tolerances, and smoothness. The new switches have tighter housings, and reduced stem wobble.    Updated Springs  Dual stage gold plated springs are now included in the switches to improve both sound and feel. These longer springs provide a slightly higher initial force, steady force increase, and snappy return.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Tactile
Top Housing: PME
Bottom Housing: PME
Stem: POM
Gold plated dual-stage spring
3.0mm travel
56g actuation / 68g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last. Please note, pre-orders will include a different pre-order exclusive sticker.
Collectible milk bottle packaging available for orders with 70+ switches    Sound Test:  View this post on Instagram























A post shared by Dangkeebs (@dangkeebs)       "
